@RELATION user-hierarchy

@ATTRIBUTE user STRING
@ATTRIBUTE continent STRING
@ATTRIBUTE country STRING
@ATTRIBUTE city STRING

@DATA
2155540030,Europe,France,Paris
186755411,Europe,United Kingdom,Wiltshire
2352858072,Europe,France,Cr茅teil
132897607,Asia,South Korea,Suwon
36994087,Europe,Turkey,Istanbul
26920372,America,United States,Round Rock
282052915,Europe,Netherlands,Amsterdam
85680036,Europe,France,Paris
232510370,Europe,Netherlands,Amsterdam
20691963,Europe,France,Villecresnes
286165726,Europe,United Kingdom,London
2190582661,Europe,Belgium,Antwerpen
98594148,Europe,France,Paris
20822839,Europe,United Kingdom,Greater London
99390787,Europe,France,Paris
1352658752,Europe,France,Paris
1076920820,Europe,France,Paris
941396604,Europe,United Kingdom,Greater London
21290257,Europe,United Kingdom,London
254595008,America,Argentina,Bel茅n de Escobar
1078734043,Europe,France,Paris
226481946,Europe,United Kingdom,Greater London
524627665,Europe,United Kingdom,Greater London
20977045,Europe,United Kingdom,London
789643194,Europe,United Kingdom,Greater London
1058972232,Europe,France,Les Pavillons-sous-Bois
928247322,Europe,France,Paris
1713503436,Europe,United Kingdom,Greater London
15270502,Europe,United Kingdom,London
1425767479,Europe,United Kingdom,Greater London
187284499,Europe,United Kingdom,Stanford-le-Hope
131475440,Europe,Netherlands,Amsterdam
369144333,Europe,Italy,Rome
88760180,Europe,United Kingdom,Greater London
38508143,Europe,Spain,Murcia
24356083,Europe,United Kingdom,Surbiton
35574046,America,Chile,Santiago
86087033,Europe,United Kingdom,London
200916464,Europe,United Kingdom,London
956365380,America,United States,Boston
315176364,Europe,Luxembourg,Kayl
989208054,Europe,France,Saint-Gratien
14175650,Europe,United Kingdom,Stanford-le-Hope
12092002,America,Brazil,Rio
29882692,America,Canada,Surrey
267340580,Europe,France,Paris
299269293,Europe,United Kingdom,Greater London
22035588,Europe,Italy,Roma
39763669,Europe,United Kingdom,London
293170105,Europe,France,Paris
1063694534,Europe,France,Paris
466776301,Europe,United Kingdom,Greater London
20012045,Europe,United Kingdom,Greater London
167001447,Europe,United Kingdom,Stanford-le-Hope
94986540,Europe,France,Nanterre
384073939,Europe,United Kingdom,London
34288618,America,United States,Baltimore
15932276,Europe,Italy,Florence
264562423,Oceania,Australia,Hawthorn
82362869,Europe,United Kingdom,Greater London
153332748,Europe,France,Paris
57843997,Europe,United Kingdom,Greater London
182883636,Europe,Netherlands,Amsterdam
1063835004,Europe,France,Les Pavillons-sous-Bois
1643485086,Europe,France,Paris
40766888,Europe,United Kingdom,London
636215262,Europe,France,Paris
49654033,Asia,Japan,K艒be-shi
175841960,Europe,France,Paris
18640692,Europe,United Kingdom,London
154716666,America,Canada,Division No. 12
23057318,Europe,United Kingdom,London
409870621,Europe,Norway,Oslo
189510889,Europe,United Kingdom,London
165175890,Europe,United Kingdom,Greater London
1330174543,Europe,United Kingdom,Greater London
112132527,Europe,United Kingdom,London
454066466,Europe,United Kingdom,Kingston upon Thames
132087230,Europe,France,Vitry-sur-Seine
277463498,Europe,United Kingdom,London
23019086,Europe,France,Paris
21989675,Europe,Italy,Rome
446649021,Europe,France,Paris
1497741246,Europe,France,Paris
114838008,Europe,United Kingdom,London
1862927954,Europe,Netherlands,Almere
21421331,Europe,Spain,Plasencia
236276565,Europe,United Kingdom,Stanford-le-Hope
172747510,Europe,France,Paris
565693263,Europe,France,Paris
629694994,Europe,France,Paris
312143033,Europe,France,Paris
165922697,Europe,United Kingdom,London
38993394,Europe,France,Saint-Martin-d'Abbat
83432981,Europe,United Kingdom,Greater London
1583359088,Europe,United Kingdom,Greater London
197247150,Europe,United Kingdom,London
256808254,America,United States,Seattle
127067773,Europe,United Kingdom,London
18637228,Europe,United Kingdom,Bristol
204344220,Europe,France,Paris
19744019,Europe,United Kingdom,London
301037899,Europe,United Kingdom,London
167291027,Asia,South Korea,Seoul
2275487997,Europe,France,Paris
509520702,Europe,France,Paris
991780506,Europe,France,Bois-Colombes
62813208,Europe,Netherlands,Amsterdam
54895798,Europe,United Kingdom,Newcastle upon Tyne
31690382,Europe,France,Paris
43168046,Europe,Netherlands,Amsterdam
1907713333,Europe,United Kingdom,Greater London
388873416,Europe,United Kingdom,Greater London
36912955,Europe,Spain,Badalona
179001689,Europe,United Kingdom,Greater London
1432388348,Europe,United Kingdom,Greater London
24756739,Europe,United Kingdom,London
43895857,America,Brazil,Diadema
207435066,Europe,Iceland,H锟絝n
275491689,Europe,Netherlands,Krimpen aan den IJssel
298430785,Europe,Italy,Rome
262709733,Europe,United Kingdom,Greater London
957508663,Europe,Netherlands,Amsterdam
23116291,Europe,France,Paris
83466276,Europe,France,Cr锟絫eil
428065258,Europe,United Kingdom,London
211628618,Europe,United Kingdom,London
210907790,Europe,Italy,Rome
220379511,Europe,Belgium,Brussels
168421038,Europe,United Kingdom,London
796566511,Europe,France,Paris
14367439,Europe,United Kingdom,London
1104331704,Europe,United Kingdom,Greater London
388788285,Europe,Italy,Milan
1397825270,Europe,France,Paris
161999309,Europe,United Kingdom,Greater London
80592244,Europe,France,Cr茅teil
9797932,Europe,Romania,Dobroe?ti
316598603,Europe,United Kingdom,Greater London
15343908,Europe,United Kingdom,London
31087626,Europe,United Kingdom,London
27219536,Europe,United Kingdom,Greater London
1209275401,Europe,France,Bondy
112854033,Europe,United Kingdom,Dalton-in-Furness
111557830,Europe,United Kingdom,London
768810463,Europe,France,Paris
195913019,Europe,United Kingdom,Liverpool
154508016,Europe,United Kingdom,Greater London
1634565001,Europe,France,Paris
13502742,Europe,United Kingdom,London
309963077,Europe,United Kingdom,London
30413423,America,United States,San Francisco
212532905,Europe,United Kingdom,London
40512686,Europe,Italy,Rome
24959260,Europe,Netherlands,Amsterdam
17099702,Europe,United Kingdom,London
602868605,Europe,France,Paris
153332690,Europe,Germany,Heilsbronn
89577011,Europe,United Kingdom,Greater London
19505878,Europe,United Kingdom,London
1487305398,Europe,France,Paris
26065512,Europe,United Kingdom,Greater London
33276267,America,United States,New York
29411757,Europe,France,Paris
413263051,Europe,United Kingdom,London
428332693,Europe,France,Les Pavillons-sous-Bois
255921968,Europe,Italy,Milan
10386632,Europe,United Kingdom,Greater London
45178198,Europe,France,Paris
122751862,Europe,Italy,Parma
125974518,Europe,United Kingdom,London
28341987,Europe,United Kingdom,London
348480367,Europe,United Kingdom,Greater London
241694157,Europe,France,Osny
1144798874,Europe,France,Paris
25101273,America,United States,New York
25402045,Europe,France,Paris
1239208640,Europe,France,Palaiseau
41199908,Europe,United Kingdom,Greater London
179280743,Europe,United Kingdom,London
48380441,Europe,France,Paris
353535006,Europe,United Kingdom,Hatfield
78818419,Europe,United Kingdom,London
114625974,Europe,United Kingdom,London
1493928554,Europe,France,Paris
102480155,Europe,United Kingdom,Newcastle upon Tyne
1193240226,Europe,Italy,Rome
229149835,Europe,United Kingdom,London
2285354457,Europe,France,Mouroux
92977584,Europe,United Kingdom,Slough
168651178,Europe,United Kingdom,Greater London
36633390,Europe,Italy,Pescara
29915245,Europe,United Kingdom,London
40536690,Europe,United Kingdom,London
41099058,Europe,Netherlands,Amsterdam
159625872,Europe,France,Paris
156749591,Europe,France,Paris
20327720,Europe,United Kingdom,New Mill
747905954,Europe,United Kingdom,Rhondda Cynon Taff
18118154,Europe,United Kingdom,London
1235686722,Europe,United Kingdom,Greater London
1102006310,Europe,France,Paris
1001552611,Europe,United Kingdom,London
1412324540,Europe,France,Saint-Germain-en-Laye
18640851,Europe,Netherlands,Sassenheim
161252401,Europe,France,Paris
39279393,America,United States,Washington
373913076,Europe,United Kingdom,Greater London
11952862,Europe,Denmark,K酶benhavn
35275857,Europe,France,Champigny-sur-Marne
210391791,Europe,United Kingdom,London
35154718,America,United States,San Francisco
30737086,Europe,United Kingdom,London
1406231311,Europe,France,Paris
97028535,Europe,France,Ch芒tenay-Malabry
314528884,Europe,France,Ecquetot
434280624,Europe,United Kingdom,London
2209719961,Europe,Italy,Rome
1265365514,Europe,United Kingdom,Greater London
283543593,Europe,United Kingdom,London
1561119866,Europe,United Kingdom,London
1140997898,Europe,Italy,Roma
36491800,Europe,France,Paris
293341858,Europe,France,Paris
45395145,Europe,Italy,Marino
1507229274,Europe,France,Paris
335240263,Europe,Italy,Rome
65448537,Europe,France,Paris
396045153,Europe,France,Paris
15921643,Europe,Netherlands,Amsterdam
21195870,Europe,United Kingdom,London
39040888,Europe,United Kingdom,London
306956219,Europe,United Kingdom,Greater London
147892797,Europe,United Kingdom,London
279521944,Europe,Italy,Rome
519677336,Europe,France,Garches
265535452,Europe,France,Paris
337081254,Europe,France,Paris
16109100,Europe,United Kingdom,London
122158535,Europe,France,Paris
312387751,Europe,Italy,Rome
480391170,Europe,United Kingdom,Bristol
20702905,Europe,United Kingdom,London
307244487,Europe,France,Paris
17786680,Europe,Italy,Milan
26029867,Europe,United Kingdom,London
338393193,Europe,France,Gournay-sur-Marne
957366906,Europe,United Kingdom,Luton
289568062,Europe,United Kingdom,London
280667218,America,United States,Lincoln Parish
46866852,Europe,United Kingdom,Greater London
87171087,Europe,United Kingdom,London
317223818,America,United States,San Francisco
358760746,Europe,United Kingdom,London
195916937,Europe,United Kingdom,London
463938802,Europe,Netherlands,Amsterdam
8616862,America,United States,Boston
311003980,Europe,Netherlands,Amsterdam
189616199,Europe,United Kingdom,London
286732839,Europe,United Kingdom,Greater London
220425128,Europe,United Kingdom,London
443714058,Europe,France,Les Pavillons-sous-Bois
198827974,Europe,France,Paris
558073659,Europe,France,Paris
22940727,Europe,United Kingdom,London
1282407054,Europe,United Kingdom,London
151768460,Europe,United Kingdom,Greater London
2262728679,Europe,France,Paris
1230029702,Europe,France,Paris
313422831,Europe,United Kingdom,Kent
163190580,Europe,Ukraine,Kharkov
2367853127,Europe,France,Le Raincy
547577230,Europe,France,Garches
292364008,Europe,Italy,Rome
177295714,Europe,United Kingdom,Greater London
117714121,Europe,France,Paris
88676369,Europe,United Kingdom,London
99003939,Europe,United Kingdom,Greater London
271387399,Europe,Netherlands,Amsterdam
89506663,Europe,Italy,Rome
103130861,Europe,United Kingdom,London
2161018612,Europe,France,Paris
263794818,Europe,United Kingdom,London
486007359,Europe,United Kingdom,London
262058541,Europe,France,Paris
118546811,Europe,United Kingdom,London
109830047,Europe,Netherlands,Amsterdam
285962530,Europe,United Kingdom,Greater London
251880916,Europe,France,Sens
231812208,Europe,United Kingdom,London
129800856,Europe,United Kingdom,London
302457692,Europe,United Kingdom,London
14101317,Europe,United Kingdom,Greater London
360435544,Europe,France,Paris
1698055765,Europe,France,Paris
68192767,America,Brazil,Fortaleza
38486387,Europe,France,Colombes
36153897,Europe,United Kingdom,London
1601154073,Europe,United Kingdom,Greater London
141092308,Europe,United Kingdom,London
166124522,Europe,United Kingdom,Greater London
1255315808,Europe,France,Paris
50780454,Europe,United Kingdom,Greater London
39643998,America,Chile,Santiago
84188456,Europe,United Kingdom,London
10625152,Europe,United Kingdom,Greater London
24321527,America,Mexico,Guadalajara
182147846,Europe,United Kingdom,London
202287248,Europe,France,Paris
889004346,Europe,France,Les Pavillons-sous-Bois
198511021,Europe,France,Paris
45144960,Europe,France,Massy
244015774,Europe,France,Paris
27666449,Europe,United Kingdom,London
412519801,Europe,United Kingdom,London
149201915,Europe,France,Paris
724086632,Europe,United Kingdom,Greater London
305236970,Europe,Italy,Rome
1037813413,Europe,Turkey,Istanbul
79854533,Europe,France,Paris
420561504,Europe,France,Ivry-sur-Seine
15850825,Europe,United Kingdom,Greater London
190572116,Europe,France,Paris
960692846,Europe,France,Paris
878789712,Europe,France,Nogent-sur-Marne
271001630,Europe,Netherlands,Amsterdam
1691051088,Europe,Netherlands,Amsterdam
226721935,Europe,United Kingdom,London
204513558,Europe,Italy,Roma
98617483,Europe,United Kingdom,London
40646948,Europe,Netherlands,Amsterdam
140166637,Europe,United Kingdom,Greater London
103332069,Europe,United Kingdom,London
164656037,Europe,France,Paris
93385456,Europe,France,Paris
84890964,Europe,Italy,Rome
14393723,Europe,Russia,Moscow
266907561,Europe,United Kingdom,Kent
1202417581,Europe,United Kingdom,Greater London
17231703,Europe,Netherlands,Amsterdam
942406740,Europe,France,Maisons-Alfort
118978082,Europe,United Kingdom,London
42725441,Europe,United Kingdom,Hartlepool
36175213,Europe,France,Paris
1143617772,Europe,France,Paris
82602887,Europe,Italy,Venice
24888598,Europe,France,Paris
16389554,Europe,France,Paris
837756092,Europe,United Kingdom,East Bergholt
302085955,Europe,France,M芒cot-la-Plagne
19193715,Europe,Netherlands,Amsterdam
455693825,Europe,France,Paris
476138463,Europe,United Kingdom,London
1177666746,Europe,France,Paris
388004397,Europe,France,Paris
1454871290,America,Brazil,Cairu
40198330,Europe,Netherlands,Amsterdam
161374787,Europe,France,Paris
204020750,Europe,United Kingdom,Greater London
344858209,Europe,United Kingdom,Greater London
340588431,Europe,France,Paris
2239557991,Europe,United Kingdom,Greater London
303178557,Europe,France,Paris
19854463,Europe,United Kingdom,Bristol
147880733,Europe,Netherlands,Amsterdam
232642209,Europe,United Kingdom,Newcastle upon Tyne
291836372,Europe,United Kingdom,Richmond
86329518,Europe,United Kingdom,Newport Pagnell
2205110786,Europe,France,Paris
283965550,Europe,United Kingdom,Greater London
413399976,Europe,United Kingdom,Bexleyheath
361734359,Europe,France,Paris
29290365,Europe,Netherlands,Amsterdam
62018640,Europe,France,Reims
296347529,Europe,France,Argentr锟�
21686046,Europe,United Kingdom,London
1136574332,Europe,France,Paris
2333855711,Europe,France,Pierrefitte-sur-Seine
109566438,Europe,United Kingdom,Greater London
416044899,Europe,United Kingdom,London
382243403,Europe,France,Paris
32966775,Europe,France,Paris
23069404,Europe,Netherlands,Amsterdam
25031676,America,United States,New York
290259370,America,United States,New York
420355480,Europe,Russia,Saint Petersburg
57429170,Europe,United Kingdom,London
391537915,Europe,France,Paris
280993179,Europe,France,Clamart
917029290,Europe,France,Lyon
8496692,Europe,United Kingdom,Greater London
1092156122,Europe,United Kingdom,Greater London
258494520,Europe,United Kingdom,Greater London
410245648,Europe,United Kingdom,Hertfordshire
328607423,Europe,United Kingdom,Greater London
371930503,Europe,United Kingdom,Staffordshire
19613570,Europe,United Kingdom,Wokingham
2216883727,Oceania,Australia,Paddington
15823261,Europe,United Kingdom,London
30243012,Europe,United Kingdom,London
25055675,Europe,United Kingdom,London
160279876,Europe,United Kingdom,Stanford-le-Hope
439174197,Asia,Japan,Nomi
30077728,Europe,France,Jou茅-l猫s-Tours
118834308,Europe,France,Garches
1877099041,Europe,France,Les Pavillons-sous-Bois
31173976,Europe,United Kingdom,Whitstable
40342159,Europe,United Kingdom,Cardiff
1446903788,Europe,France,Roubaix
1864728234,Europe,France,Paris
305668217,Europe,United Kingdom,Greater London
274007279,Europe,France,Garches
277030908,Europe,United Kingdom,London
50804972,Europe,United Kingdom,Greater London
104863441,Europe,France,Paris
529617012,Europe,France,Rouen
1947710642,Europe,Italy,Rome
99823964,Europe,France,Paris
